id,words,ner_tags,text
en-doc6179-sent12,"['In' '395' 'Theodosius' 'I' ',' 'who' 'had' 'made' 'Christianity' 'the'
 'official' 'religion' 'of' 'the' 'Roman' 'Empire' ',' 'would' 'be' 'the'
 'last' 'emperor' 'to' 'preside' 'over' 'a' 'united' 'Roman' 'Empire' ','
 'and' 'from' 'thenceforth' ',' 'the' 'empire' 'would' 'be' 'split' 'into'
 'two' 'halves' ':' 'the' 'Western' 'Roman' 'Empire' 'centered' 'in'
 'Ravenna' ',' 'and' 'the' 'Eastern' 'Roman' 'Empire' '(' 'later' 'to'
 'be' 'referred' 'to' 'as' 'the' 'Byzantine' 'Empire' ')' 'centered' 'in'
 'Constantinople' '.']","[0 0 2 2 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]","In 395 Theodosius I , who had made Christianity the official religion of the Roman Empire , would be the last emperor to preside over a united Roman Empire , and from thenceforth , the empire would be split into two halves : the Western Roman Empire centered in Ravenna , and the Eastern Roman Empire ( later to be referred to as the Byzantine Empire ) centered in Constantinople ."
en-doc6312-sent38,"['When' 'Hemingway' 'was' 'asked' 'about' 'the' 'scar' 'he' 'was'
 'reluctant' 'to' 'answer' '.']",[0 2 0 0 0 0 0 0 0 0 0 0 0],When Hemingway was asked about the scar he was reluctant to answer .
en-doc6206-sent4,"['This' 'Imperial' 'Prince' 'was' 'the' 'next' 'youngest' 'brother' 'of'
 'Emperor' 'Senka' '.']",[0 0 0 0 0 0 0 0 0 0 2 0],This Imperial Prince was the next youngest brother of Emperor Senka .
en-doc6159-sent12,"['However' ',' 'William' 'quickly' 'arranged' 'for' 'the' 'building' 'of'
 'Rougemont' 'Castle' 'to' 'ensure' 'the' 'city' ""'s"" 'compliance' 'in'
 'future' '.']",[0 0 2 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0],"However , William quickly arranged for the building of Rougemont Castle to ensure the city 's compliance in future ."
en-doc6380-sent89,"['Also' 'Kjell' 'Westö' ""'s"" 'epic' 'novel' 'Where' 'We' 'Once' 'Went'
 'deals' 'with' 'the' 'Finnish' 'civil' 'war' ',' 'following'
 'individuals' 'and' 'families' 'from' 'both' 'the' 'red' 'and' 'white'
 'sides' 'of' 'the' 'spectrum' ',' 'before' ',' 'during' 'and' 'after'
 'the' 'war' 'period' '.']","[0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0]","Also Kjell Westö 's epic novel Where We Once Went deals with the Finnish civil war , following individuals and families from both the red and white sides of the spectrum , before , during and after the war period ."
en-doc5909-sent10,"['In' 'contrast' ',' 'modern' 'light' 'machine' 'guns' 'such' 'as' 'the'
 'FN' 'Minimi' 'are' 'often' 'wielded' 'by' 'a' 'single' 'infantryman' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"In contrast , modern light machine guns such as the FN Minimi are often wielded by a single infantryman ."
en-doc6115-sent26,"['But' 'both' 'these' 'artists' 'received' 'their' 'most' 'important'
 'commissions' 'from' 'the' 'wealthiest' 'and' 'most' 'powerful' 'of'
 'all' 'patrons' ',' 'the' 'Vatican' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],"But both these artists received their most important commissions from the wealthiest and most powerful of all patrons , the Vatican ."
en-doc6256-sent14,"['A' 'June' '2006' 'study' 'by' 'the' 'WHO' 'has' 'cast' 'doubt' 'on'
 'the' 'safety' 'of' 'genital' 'cutting' 'of' 'any' 'kind' '.']",[0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0],A June 2006 study by the WHO has cast doubt on the safety of genital cutting of any kind .
en-doc6264-sent4,"['In' '1765' ',' 'Capt.' 'John' 'Byron' ',' 'who' 'was' 'unaware' 'of'
 'the' 'French' 'presence' 'in' 'the' 'east' ',' 'explored' 'Saunders'
 'Island' ',' 'in' 'the' 'west' ',' 'named' 'the' 'harbour' 'Port'
 'Egmont' ',' 'and' 'claimed' 'this' 'and' 'other' 'islands' 'for'
 'Britain' 'on' 'the' 'grounds' 'of' 'prior' 'discovery' '.']","[0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0]","In 1765 , Capt. John Byron , who was unaware of the French presence in the east , explored Saunders Island , in the west , named the harbour Port Egmont , and claimed this and other islands for Britain on the grounds of prior discovery ."
en-doc6429-sent3,"['ACM' 'also' 'sponsors' 'other' 'computer' 'science' 'related' 'events'
 'such' 'as' 'the' 'worldwide' 'ACM' 'International' 'Collegiate'
 'Programming' 'Contest' '(' 'ICPC' ')' ',' 'and' 'has' 'sponsored' 'some'
 'other' 'events' 'such' 'as' 'the' 'chess' 'match' 'between' 'Garry'
 'Kasparov' 'and' 'the' 'IBM' 'Deep' 'Blue' 'computer' '.']","[4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0 0
 0 0 0 0 0]","ACM also sponsors other computer science related events such as the worldwide ACM International Collegiate Programming Contest ( ICPC ) , and has sponsored some other events such as the chess match between Garry Kasparov and the IBM Deep Blue computer ."
en-doc5978-sent2,"['The' 'following' 'demographic' 'statistics' 'are' 'from' 'the' 'CIA'
 'World' 'Factbook' ',' 'unless' 'otherwise' 'indicated' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"The following demographic statistics are from the CIA World Factbook , unless otherwise indicated ."
en-doc6208-sent73,"['The' 'operation' 'was' 'successful' ',' 'and' 'Mossadegh' 'was'
 'arrested' 'on' '19' 'August' '1953' '.']",[0 0 0 0 0 0 2 0 0 0 0 0 0 0],"The operation was successful , and Mossadegh was arrested on 19 August 1953 ."
en-doc6420-sent57,"['Gilbert' 'had' 'created' 'several' '""' 'fairy' 'comedies' '""' 'at' 'the'
 'Haymarket' 'Theatre' 'in' 'the' 'early' '1870s' '.']",[0 0 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0],"Gilbert had created several "" fairy comedies "" at the Haymarket Theatre in the early 1870s ."
en-doc6147-sent169,"['The' 'Columbia' 'receives' 'more' 'than' '60' 'significant'
 'tributaries' '.']",[0 1 0 0 0 0 0 0 0],The Columbia receives more than 60 significant tributaries .
en-doc5904-sent26,"['To' 'achieve' 'this' 'aim' ',' 'they' 'sponsored' 'the' 'construction'
 'of' 'the' 'Great' 'Abatis' 'Belt' 'and' 'granted' 'manors' 'to' 'nobles'
 ',' 'who' 'were' 'obliged' 'to' 'serve' 'in' 'the' 'military' '.']",[0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"To achieve this aim , they sponsored the construction of the Great Abatis Belt and granted manors to nobles , who were obliged to serve in the military ."
en-doc5856-sent16,"['Smallville' ""'s"" 'Kent' 'is' 'particularly' 'inwardly' 'conflicted' 'as'
 'he' 'attempts' 'to' 'live' 'the' 'life' 'of' 'a' 'normal' 'human'
 'being' ',' 'while' 'keeping' 'the' 'secret' 'of' 'his' 'alien'
 'heritage' 'from' 'his' 'friends' '.']",[0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"Smallville 's Kent is particularly inwardly conflicted as he attempts to live the life of a normal human being , while keeping the secret of his alien heritage from his friends ."
en-doc6004-sent18,"['Frankfurt' 'managed' 'to' 'remain' 'neutral' 'during' 'the' 'Thirty'
 'Years' ""'"" 'War' ',' 'but' 'suffered' 'from' 'the' 'bubonic' 'plague'
 'that' 'was' 'brought' 'to' 'the' 'city' 'by' 'refugees' '.']",[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"Frankfurt managed to remain neutral during the Thirty Years ' War , but suffered from the bubonic plague that was brought to the city by refugees ."
en-doc5904-sent104,"['Glasnost' 'allowed' 'ethnic' 'and' 'nationalist' 'disaffection' 'to'
 'reach' 'the' 'surface' '.']",[0 0 0 0 0 0 0 0 0 0 0],Glasnost allowed ethnic and nationalist disaffection to reach the surface .
en-doc6152-sent0,"['The' 'practice' 'of' 'keeping' 'records' 'of' 'player' 'achievements'
 'was' 'started' 'in' 'the' '19th' 'century' 'by' 'Henry' 'Chadwick' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0],The practice of keeping records of player achievements was started in the 19th century by Henry Chadwick .
en-doc6404-sent53,"['The' 'project' 'was' 'aborted' 'after' 'the' 'death' 'of' 'its'
 'technical' 'director' ',' 'Harvey' 'Postlethwaite' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 2 2 0],"The project was aborted after the death of its technical director , Harvey Postlethwaite ."
en-doc6320-sent31,['Holland' 'became' 'a' 'province' 'of' 'a' 'unitary' 'state' '.'],[1 0 0 0 0 0 0 0 0],Holland became a province of a unitary state .
en-doc6387-sent35,"['FNC' 'saw' 'a' 'large' 'jump' 'in' 'ratings' 'during' 'the' 'early'
 'stages' 'of' 'the' 'Iraq' 'conflict' '.']",[4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],FNC saw a large jump in ratings during the early stages of the Iraq conflict .
en-doc6379-sent5,"['It' 'was' 'lived' 'in' 'by' 'Edward' 'Bulwer-Lytton' '(' 'who' 'wrote'
 'The' 'Last' 'Days' 'of' 'Pompeii' ')' 'and' 'other' 'somewhat' 'notable'
 '(' 'and' 'moneyed' ')' 'persons' 'until' 'it' 'was' 'destroyed' 'by'
 'fire' 'in' 'May' '1888' '.']",[0 0 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],It was lived in by Edward Bulwer-Lytton ( who wrote The Last Days of Pompeii ) and other somewhat notable ( and moneyed ) persons until it was destroyed by fire in May 1888 .
en-doc6209-sent51,"['During' 'the' 'Hundred' 'Years' ""'"" 'War' ',' 'the' 'army' 'of' 'King'
 'Edward' 'III' 'besieged' 'Calais' ',' 'and' 'Edward' 'ordered' 'that'
 'the' 'town' ""'s"" 'population' 'be' 'killed' 'en' 'masse' '.']",[0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0],"During the Hundred Years ' War , the army of King Edward III besieged Calais , and Edward ordered that the town 's population be killed en masse ."
en-doc5894-sent46,"['As' 'an' 'apology' 'to' 'the' 'fans' 'who' 'were' 'injured' ',' 'the'
 'band' 'released' 'a' 'limited' 'edition' 'cassette' 'tape' 'to' 'fans'
 'living' 'in' 'Los' 'Angeles' ',' 'which' 'was' 'distributed' 'through'
 'radio' 'station' 'KROQ' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 4 0],"As an apology to the fans who were injured , the band released a limited edition cassette tape to fans living in Los Angeles , which was distributed through radio station KROQ ."
en-doc5926-sent5,"['Light-drenched' 'washes' 'of' 'golden' 'brown' 'ink' 'depict' 'a'
 'distant' 'view' 'of' 'the' 'city' 'of' 'Dordrecht' 'or' 'Utrecht' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0],Light-drenched washes of golden brown ink depict a distant view of the city of Dordrecht or Utrecht .
en-doc6323-sent1,"['A' 'decade' 'later' 'Benjamin' 'Franklin' 'proposed' 'that'
 'electricity' 'was' 'not' 'from' 'different' 'types' 'of' 'electrical'
 'fluid' ',' 'but' 'the' 'same' 'electrical' 'fluid' 'under' 'different'
 'pressures' '.']",[0 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"A decade later Benjamin Franklin proposed that electricity was not from different types of electrical fluid , but the same electrical fluid under different pressures ."
en-doc6298-sent17,"['Benedict' 'also' 'added' 'that' '""' 'Men' 'hand' 'out' 'cigars' '.']",[2 0 0 0 0 0 0 0 0 0],"Benedict also added that "" Men hand out cigars ."
en-doc6430-sent126,"['Málaga' 'Airport' 'is' 'the' 'international' 'airport' 'that' 'offers'
 'a' 'wide' 'variety' 'of' 'international' 'destinations' '.']",[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0],Málaga Airport is the international airport that offers a wide variety of international destinations .
en-doc6145-sent51,"['The' 'policy' 'produced' 'a' 'sudden' 'and' 'dramatic' 'four-year'
 'decline' 'in' 'Bolivia' ""'s"" 'illegal' 'coca-crop' ',' 'to' 'the'
 'point' 'that' 'Bolivia' 'became' 'a' 'relatively' 'small' 'supplier'
 'of' 'coca' 'for' 'cocaine' '.']",[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],"The policy produced a sudden and dramatic four-year decline in Bolivia 's illegal coca-crop , to the point that Bolivia became a relatively small supplier of coca for cocaine ."
en-doc5824-sent61,"['Ford' 'showed' 'the' 'world' 'how' 'to' 'produce' 'one' 'B-24' 'an'
 'hour' 'at' 'a' 'peak' 'of' '600' 'per' 'month' 'in' '24-hour' 'shifts'
 '.']",[2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],Ford showed the world how to produce one B-24 an hour at a peak of 600 per month in 24-hour shifts .
en-doc6208-sent74,"['The' 'coup' 'was' 'the' 'first' 'time' 'the' 'US' 'had' 'openly'
 'overthrown' 'an' 'elected' ',' 'civil' 'government' '.']",[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],"The coup was the first time the US had openly overthrown an elected , civil government ."
en-doc5840-sent11,"['However' ',' 'their' 'expansive' 'interpretations' 'of' 'Saussure' ""'s""
 'theories' ',' 'which' 'contained' 'ambiguities' 'to' 'begin' 'with' ','
 'and' 'their' 'application' 'of' 'those' 'theories' 'to' 'non-linguistic'
 'fields' 'of' 'study' 'such' 'as' 'sociology' 'or' 'anthropology' ','
 'led' 'to' 'theoretical' 'difficulties' 'and' 'proclamations' 'of' 'the'
 'end' 'of' 'structuralism' 'in' 'those' 'disciplines' '.']","[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0]","However , their expansive interpretations of Saussure 's theories , which contained ambiguities to begin with , and their application of those theories to non-linguistic fields of study such as sociology or anthropology , led to theoretical difficulties and proclamations of the end of structuralism in those disciplines ."
en-doc5937-sent67,"['Austria-Hungary' 'signed' 'general' 'armistice' 'in' 'Padua' 'on' '3'
 'November' '1918' '.']",[0 0 0 0 0 1 0 0 0 0 0],Austria-Hungary signed general armistice in Padua on 3 November 1918 .
en-doc5831-sent49,"['George' 'Stephenson' ',' 'with' 'his' 'work' 'on' 'the' 'Stockton' 'and'
 'Darlington' 'Railway' 'and' 'the' 'Liverpool' 'and' 'Manchester'
 'Railway' ',' 'paved' 'the' 'way' 'for' 'the' 'railway' 'engineers' 'who'
 'were' 'to' 'follow' ',' 'such' 'as' 'his' 'son' 'Robert' ',' 'his'
 'assistant' 'Joseph' 'Locke' 'who' 'went' 'on' 'to' 'carry' 'out' 'much'
 'work' 'on' 'his' 'own' 'account' 'and' 'Isambard' 'Kingdom' 'Brunel' '.']","[2 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
 0 0 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0]","George Stephenson , with his work on the Stockton and Darlington Railway and the Liverpool and Manchester Railway , paved the way for the railway engineers who were to follow , such as his son Robert , his assistant Joseph Locke who went on to carry out much work on his own account and Isambard Kingdom Brunel ."
en-doc6208-sent77,['Khomeini' 'was' 'arrested' 'and' 'imprisoned' 'for' '18' 'months' '.'],[2 0 0 0 0 0 0 0 0],Khomeini was arrested and imprisoned for 18 months .
en-doc5876-sent2,"['""' 'Foresight' 'is' 'accomplishing' 'this' 'by' 'providing' 'balanced'
 ',' 'accurate' 'and' 'timely' 'information' 'to' 'help' 'society'
 'understand' 'and' 'utilize' 'nanotechnology' 'through' 'public' 'policy'
 'activities' ',' 'publications' ',' 'guidelines' ',' 'networking'
 'events' ',' 'tutorials' ',' 'conferences' ',' 'roadmaps' 'and' 'prizes'
 '.' '""']","[0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0]",""" Foresight is accomplishing this by providing balanced , accurate and timely information to help society understand and utilize nanotechnology through public policy activities , publications , guidelines , networking events , tutorials , conferences , roadmaps and prizes . """
en-doc6090-sent2,"['However' ',' 'Hahnemann' 'rejected' 'the' 'notion' 'of' 'a' 'disease'
 'as' 'a' 'separate' 'thing' 'or' 'invading' 'entity' 'and' 'insisted'
 'that' 'it' 'was' 'always' 'part' 'of' 'the' '""' 'living' 'whole' '""' '.']",[0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"However , Hahnemann rejected the notion of a disease as a separate thing or invading entity and insisted that it was always part of the "" living whole "" ."
en-doc5999-sent5,"['The' 'accident' 'effectively' 'put' 'an' 'end' 'to' 'Joseph' ""'s""
 'career' 'as' 'a' 'cricketer' ',' 'and' 'his' 'subsequent' 'earnings'
 'as' 'a' 'shopkeeper' 'were' 'not' 'enough' 'to' 'compensate' 'for' 'the'
 'loss' 'of' 'the' 'primary' 'source' 'of' 'family' 'income' '.']",[0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"The accident effectively put an end to Joseph 's career as a cricketer , and his subsequent earnings as a shopkeeper were not enough to compensate for the loss of the primary source of family income ."
en-doc6408-sent4,"['Wisdom' 'is' 'held' 'up' 'as' 'something' 'worth' 'effort' 'to' 'attain'
 'and' 'the' 'reader' 'is' 'told' 'that' 'it' 'starts' 'with' 'the'
 'person' 'of' 'Yahweh' ':' '""' 'The' 'fear' 'of' 'Yahweh' 'is' 'the'
 'beginning' 'of' 'wisdom' '.' '""']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"Wisdom is held up as something worth effort to attain and the reader is told that it starts with the person of Yahweh : "" The fear of Yahweh is the beginning of wisdom . """
en-doc6233-sent63,"['Albert' 'Einstein' 'named' 'Spinoza' 'as' 'the' 'philosopher' 'who'
 'exerted' 'the' 'most' 'influence' 'on' 'his' 'world' 'view' '.']",[2 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0],Albert Einstein named Spinoza as the philosopher who exerted the most influence on his world view .
en-doc5987-sent38,"['The' 'younger' 'Knight' 'stated' 'that' ',' 'after' 'many' 'years' 'of'
 'coaching' ',' 'his' 'father' 'was' 'exhausted' 'and' 'ready' 'to'
 'retire' '.']",[0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"The younger Knight stated that , after many years of coaching , his father was exhausted and ready to retire ."
en-doc6186-sent15,"['The' 'Colossus' 'series' 'of' 'machines' ',' 'of' 'which' 'there' 'were'
 'ten' 'by' 'the' 'end' 'of' 'the' 'war' ',' 'were' 'operated' 'at'
 'Bletchley' 'Park' 'in' 'a' 'section' 'named' 'the' 'Newmanry' 'after'
 'its' 'head' 'Max' 'Newman' '.']",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 4 0 0 0 0 0 0 0 0 0 2 2 0],"The Colossus series of machines , of which there were ten by the end of the war , were operated at Bletchley Park in a section named the Newmanry after its head Max Newman ."
en-doc5809-sent19,"['After' 'Aeneas' ""'"" 'death' ',' 'Aphrodite' 'asked' 'Jupiter' 'to'
 'make' 'her' 'son' 'immortal' '.']",[0 2 0 0 0 2 0 2 0 0 0 0 0 0],"After Aeneas ' death , Aphrodite asked Jupiter to make her son immortal ."
en-doc6409-sent51,"['The' 'current' 'major' 'sponsors' 'of' 'the' 'Brisbane' 'Lions' 'are'
 'Bank' 'of' 'Queensland' 'and' 'Conergy' '.']",[0 0 0 0 0 0 4 4 0 4 4 4 0 4 0],The current major sponsors of the Brisbane Lions are Bank of Queensland and Conergy .
en-doc6173-sent53,"['Unlike' 'many' 'midwestern' 'cities' 'of' 'its' 'age' ',' 'Dayton' 'has'
 'very' 'broad' 'and' 'straight' 'downtown' 'streets' '(' 'generally'
 'two' 'or' 'three' 'full' 'lanes' 'in' 'each' 'direction' ')' ','
 'facilitating' 'access' 'to' 'the' 'downtown' 'even' 'after' 'the'
 'automobile' 'became' 'popular' '.']","[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0]","Unlike many midwestern cities of its age , Dayton has very broad and straight downtown streets ( generally two or three full lanes in each direction ) , facilitating access to the downtown even after the automobile became popular ."
en-doc6252-sent5,"['As' 'the' 'historian' 'Owen' 'Davies' 'noted' ',' '""' 'while' 'the'
 'Church' 'was' 'ultimately' 'successful' 'in' 'defeating' 'pagan'
 'worship' 'it' 'never' 'managed' 'to' 'demarcate' 'clearly' 'and'
 'maintain' 'a' 'line' 'of' 'practice' 'between' 'religious' 'devotion'
 'and' 'magic,' '""' 'and' 'the' 'use' 'of' 'such' 'books' 'on' 'magic'
 'continued' '.']","[0 0 0 2 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0]","As the historian Owen Davies noted , "" while the Church was ultimately successful in defeating pagan worship it never managed to demarcate clearly and maintain a line of practice between religious devotion and magic, "" and the use of such books on magic continued ."
en-doc6393-sent16,"['After' 'his' 'government' ""'s"" 'defeat' ',' 'Mackenzie' 'remained'
 'Leader' 'of' 'the' 'Opposition' 'until' '1880' ',' 'when' 'he'
 'relinquished' 'the' 'party' 'leadership' 'to' 'Edward' 'Blake' '.']",[0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0],"After his government 's defeat , Mackenzie remained Leader of the Opposition until 1880 , when he relinquished the party leadership to Edward Blake ."
